Ano,Trimestre,Mês,Dia,SKU,Código Cliente,Loja,Quantidade Vendida
2017,Trim 3,agosto,17,HL1001,525,Porto Alegre,2
2017,Trim 3,agosto,17,HL1001,969,Recife,5
2017,Trim 3,agosto,17,HL1001,747,São Paulo,8
2017,Trim 3,agosto,17,HL1002,79,São Paulo,1
2017,Trim 3,agosto,17,HL1003,227,Recife,4
2017,Trim 3,agosto,17,HL1005,547,Recife,5
2017,Trim 3,agosto,17,HL1007,343,Curitiba,4
2017,Trim 3,agosto,17,HL1007,41,Guarulhos,2
2017,Trim 3,agosto,17,HL1008,575,Nova Iguaçu,2
2017,Trim 3,agosto,17,HL1008,57,São Paulo,4
2017,Trim 3,agosto,17,HL1014,482,Salvador,3
2017,Trim 3,agosto,17,HL1015,740,Fortaleza,4
2017,Trim 3,agosto,17,HL1015,744,Rio de Janeiro,2
2017,Trim 3,agosto,17,HL1015,534,Salvador,4
2017,Trim 3,agosto,17,HL1017,458,Fortaleza,4
2017,Trim 3,agosto,17,HL1018,553,Fortaleza,2
2017,Trim 3,agosto,17,HL1019,314,São Paulo,1
2017,Trim 3,agosto,17,HL1022,410,Guarulhos,1
2017,Trim 3,agosto,17,HL1023,570,Rio de Janeiro,5
2017,Trim 3,agosto,17,HL1023,261,São Paulo,5
2017,Trim 3,agosto,18,HL1001,12,Porto Alegre,5
2017,Trim 3,agosto,18,HL1001,54,Salvador,5
2017,Trim 3,agosto,18,HL1002,718,São Paulo,5
2017,Trim 3,agosto,18,HL1005,238,Curitiba,3
2017,Trim 3,agosto,18,HL1006,292,Fortaleza,5
2017,Trim 3,agosto,18,HL1007,480,Fortaleza,5
2017,Trim 3,agosto,18,HL1007,554,Porto Alegre,3
2017,Trim 3,agosto,18,HL1007,168,Salvador,2
2017,Trim 3,agosto,18,HL1008,510,Campinas,1
2017,Trim 3,agosto,18,HL1009,360,Porto Alegre,3
2017,Trim 3,agosto,18,HL1014,379,Belo Horizonte,1
2017,Trim 3,agosto,18,HL1018,1118,São Paulo,4
2017,Trim 3,agosto,18,HL1019,64,Porto Alegre,4
2017,Trim 3,agosto,18,HL1019,140,São Paulo,5
2017,Trim 3,agosto,18,HL1021,562,Goiânia,1
2017,Trim 3,agosto,18,HL1024,787,Salvador,2
2017,Trim 3,agosto,19,HL1001,741,Curitiba,5
2017,Trim 3,agosto,19,HL1001,567,Guarulhos,5
2017,Trim 3,agosto,19,HL1001,275,Salvador,1
2017,Trim 3,agosto,19,HL1003,266,Porto Alegre,3
2017,Trim 3,agosto,19,HL1005,59,Campinas,1
2017,Trim 3,agosto,19,HL1005,665,São Paulo,3
2017,Trim 3,agosto,19,HL1006,320,São Paulo,1
2017,Trim 3,agosto,19,HL1007,540,São Paulo,4
2017,Trim 3,agosto,19,HL1008,163,Fortaleza,2
2017,Trim 3,agosto,19,HL1008,165,Recife,2
2017,Trim 3,agosto,19,HL1008,377,Rio de Janeiro,3
2017,Trim 3,agosto,19,HL1009,1017,Belo Horizonte,4
2017,Trim 3,agosto,19,HL1011,269,Fortaleza,3
2017,Trim 3,agosto,19,HL1012,595,Recife,5
2017,Trim 3,agosto,19,HL1015,235,São Paulo,2
2017,Trim 3,agosto,19,HL1018,254,Recife,2
2017,Trim 3,agosto,19,HL1019,729,Recife,3
2017,Trim 3,agosto,19,HL1023,783,Belo Horizonte,3
2017,Trim 3,agosto,19,HL1024,529,Campinas,2
2017,Trim 3,agosto,20,HL1001,278,Nova Iguaçu,3
2017,Trim 3,agosto,20,HL1001,32,Recife,1
2017,Trim 3,agosto,20,HL1004,263,Fortaleza,2
2017,Trim 3,agosto,20,HL1005,277,Recife,1
2017,Trim 3,agosto,20,HL1006,735,Fortaleza,3
2017,Trim 3,agosto,20,HL1006,616,Recife,3
2017,Trim 3,agosto,20,HL1008,729,Recife,1
2017,Trim 3,agosto,20,HL1008,245,Salvador,5
2017,Trim 3,agosto,20,HL1009,189,Porto Alegre,4
2017,Trim 3,agosto,20,HL1013,507,Fortaleza,3
2017,Trim 3,agosto,20,HL1013,594,Salvador,2
2017,Trim 3,agosto,20,HL1014,739,Campinas,1
2017,Trim 3,agosto,20,HL1015,610,Guarulhos,2
2017,Trim 3,agosto,20,HL1015,44,Rio de Janeiro,5
2017,Trim 3,agosto,20,HL1015,237,Salvador,2
2017,Trim 3,agosto,20,HL1019,371,Porto Alegre,4
2017,Trim 3,agosto,20,HL1024,82,Salvador,4
2017,Trim 3,agosto,21,HL1001,81,Recife,4
2017,Trim 3,agosto,21,HL1002,93,Curitiba,2
2017,Trim 3,agosto,21,HL1004,676,Recife,5
2017,Trim 3,agosto,21,HL1005,709,Campinas,1
2017,Trim 3,agosto,21,HL1005,535,Curitiba,4
2017,Trim 3,agosto,21,HL1005,592,Porto Alegre,2
2017,Trim 3,agosto,21,HL1007,471,Fortaleza,2
2017,Trim 3,agosto,21,HL1008,742,Belo Horizonte,5
2017,Trim 3,agosto,21,HL1009,322,Recife,1
2017,Trim 3,agosto,21,HL1009,570,Rio de Janeiro,5
2017,Trim 3,agosto,21,HL1013,601,Fortaleza,4
2017,Trim 3,agosto,21,HL1013,641,São Paulo,5
2017,Trim 3,agosto,21,HL1014,802,Fortaleza,5
2017,Trim 3,agosto,21,HL1015,271,Curitiba,2
2017,Trim 3,agosto,21,HL1015,400,São Paulo,3
2017,Trim 3,agosto,21,HL1018,731,Niterói,2
2017,Trim 3,agosto,21,HL1018,573,Rio de Janeiro,5
2017,Trim 3,agosto,21,HL1018,617,São Paulo,5
2017,Trim 3,agosto,21,HL1019,613,Belo Horizonte,1
2017,Trim 3,agosto,21,HL1019,644,Porto Alegre,3
2017,Trim 3,agosto,22,HL1001,543,Nova Iguaçu,3
2017,Trim 3,agosto,22,HL1003,275,Salvador,5
2017,Trim 3,agosto,22,HL1005,284,Rio de Janeiro,1
2017,Trim 3,agosto,22,HL1006,686,Curitiba,5
2017,Trim 3,agosto,22,HL1008,687,Fortaleza,2
2017,Trim 3,agosto,22,HL1009,608,São Paulo,5
2017,Trim 3,agosto,22,HL1012,370,Recife,3
2017,Trim 3,agosto,22,HL1015,714,Curitiba,3
2017,Trim 3,agosto,22,HL1020,441,Belo Horizonte,4
2017,Trim 3,agosto,22,HL1024,580,Fortaleza,1
2017,Trim 3,agosto,23,HL1001,120,Campinas,5
2017,Trim 3,agosto,23,HL1001,183,Fortaleza,4
2017,Trim 3,agosto,23,HL1001,225,Goiânia,1
2017,Trim 3,agosto,23,HL1003,380,Recife,2
2017,Trim 3,agosto,23,HL1005,569,Nova Iguaçu,5
2017,Trim 3,agosto,23,HL1005,72,Porto Alegre,4
2017,Trim 3,agosto,23,HL1007,721,Belo Horizonte,1
2017,Trim 3,agosto,23,HL1007,1089,Rio de Janeiro,8
2017,Trim 3,agosto,23,HL1007,79,São Paulo,5
2017,Trim 3,agosto,23,HL1008,407,Rio de Janeiro,2
2017,Trim 3,agosto,23,HL1009,358,Guarulhos,5
2017,Trim 3,agosto,23,HL1009,320,São Paulo,4
2017,Trim 3,agosto,23,HL1010,55,São Paulo,4
2017,Trim 3,agosto,23,HL1018,88,Goiânia,2
2017,Trim 3,agosto,23,HL1020,499,Rio de Janeiro,5
2017,Trim 3,agosto,23,HL1021,608,São Paulo,4
2017,Trim 3,agosto,24,HL1002,296,Goiânia,4
2017,Trim 3,agosto,24,HL1003,429,São Paulo,2
2017,Trim 3,agosto,24,HL1006,209,São Paulo,1
2017,Trim 3,agosto,24,HL1007,136,São Paulo,8
2017,Trim 3,agosto,24,HL1008,797,São Paulo,4
2017,Trim 3,agosto,24,HL1010,557,Fortaleza,1
2017,Trim 3,agosto,24,HL1010,636,Goiânia,3
2017,Trim 3,agosto,24,HL1013,805,Recife,5
2017,Trim 3,agosto,24,HL1015,59,Campinas,1
2017,Trim 3,agosto,24,HL1015,130,Fortaleza,3
2017,Trim 3,agosto,24,HL1015,261,São Paulo,1
2017,Trim 3,agosto,24,HL1018,456,Belo Horizonte,1
2017,Trim 3,agosto,24,HL1019,122,Guarulhos,4
2017,Trim 3,agosto,24,HL1019,109,Salvador,2
2017,Trim 3,agosto,24,HL1020,425,Goiânia,1
2017,Trim 3,agosto,24,HL1024,396,Salvador,4
2017,Trim 3,agosto,24,HL1024,450,São Paulo,3
2017,Trim 3,agosto,25,HL1001,515,Porto Alegre,2
2017,Trim 3,agosto,25,HL1005,709,Campinas,4
2017,Trim 3,agosto,25,HL1005,366,Fortaleza,2
2017,Trim 3,agosto,25,HL1005,74,Guarulhos,4
2017,Trim 3,agosto,25,HL1005,351,Recife,7
2017,Trim 3,agosto,25,HL1007,798,Niterói,3
2017,Trim 3,agosto,25,HL1009,144,Recife,4
2017,Trim 3,agosto,25,HL1010,23,Belo Horizonte,2
2017,Trim 3,agosto,25,HL1012,163,Fortaleza,1
2017,Trim 3,agosto,25,HL1012,567,Guarulhos,5
2017,Trim 3,agosto,25,HL1012,99,Rio de Janeiro,2
2017,Trim 3,agosto,25,HL1013,427,Campinas,3
2017,Trim 3,agosto,25,HL1015,531,Rio de Janeiro,1
2017,Trim 3,agosto,25,HL1015,868,Salvador,9
2017,Trim 3,agosto,25,HL1016,659,Campinas,1
2017,Trim 3,agosto,25,HL1020,653,Recife,1
2017,Trim 3,agosto,25,HL1021,368,Rio de Janeiro,4
2017,Trim 3,agosto,25,HL1023,406,São Paulo,5
2017,Trim 3,agosto,26,HL1002,548,Guarulhos,4
2017,Trim 3,agosto,26,HL1002,216,Salvador,2
2017,Trim 3,agosto,26,HL1002,145,São Paulo,1
2017,Trim 3,agosto,26,HL1006,22,Curitiba,1
2017,Trim 3,agosto,26,HL1007,406,São Paulo,1
2017,Trim 3,agosto,26,HL1009,416,Porto Alegre,2
2017,Trim 3,agosto,26,HL1010,215,Fortaleza,4
2017,Trim 3,agosto,26,HL1010,435,Goiânia,3
2017,Trim 3,agosto,26,HL1013,339,Guarulhos,1
2017,Trim 3,agosto,26,HL1013,398,Recife,4
2017,Trim 3,agosto,26,HL1015,697,Fortaleza,3
2017,Trim 3,agosto,26,HL1015,277,Recife,3
2017,Trim 3,agosto,26,HL1018,470,Belo Horizonte,3
2017,Trim 3,agosto,26,HL1020,652,Rio de Janeiro,4
2017,Trim 3,agosto,26,HL1023,911,Belo Horizonte,6
2017,Trim 3,agosto,26,HL1024,159,Porto Alegre,3
2017,Trim 3,agosto,27,HL1001,431,Campinas,4
2017,Trim 3,agosto,27,HL1001,260,Guarulhos,5
2017,Trim 3,agosto,27,HL1003,846,Recife,5
2017,Trim 3,agosto,27,HL1005,165,Recife,1
2017,Trim 3,agosto,27,HL1006,660,Belo Horizonte,1
2017,Trim 3,agosto,27,HL1006,545,Rio de Janeiro,2
2017,Trim 3,agosto,27,HL1007,304,Recife,1
2017,Trim 3,agosto,27,HL1007,374,Rio de Janeiro,1
2017,Trim 3,agosto,27,HL1008,208,Campinas,5
2017,Trim 3,agosto,27,HL1009,1174,Salvador,6
2017,Trim 3,agosto,27,HL1010,677,Campinas,1
2017,Trim 3,agosto,27,HL1012,214,Guarulhos,4
2017,Trim 3,agosto,27,HL1015,139,Campinas,1
2017,Trim 3,agosto,27,HL1015,7,Curitiba,5
2017,Trim 3,agosto,27,HL1015,226,Rio de Janeiro,3
2017,Trim 3,agosto,27,HL1017,31,Salvador,5
2017,Trim 3,agosto,27,HL1021,407,Rio de Janeiro,2
2017,Trim 3,agosto,27,HL1023,566,Recife,3
2017,Trim 3,agosto,27,HL1024,225,Goiânia,1
2017,Trim 3,agosto,28,HL1001,492,Rio de Janeiro,5
2017,Trim 3,agosto,28,HL1001,319,São Paulo,1
2017,Trim 3,agosto,28,HL1003,601,Fortaleza,2
2017,Trim 3,agosto,28,HL1005,422,Campinas,5
2017,Trim 3,agosto,28,HL1006,530,Nova Iguaçu,3
2017,Trim 3,agosto,28,HL1007,2,Campinas,5
2017,Trim 3,agosto,28,HL1008,374,Rio de Janeiro,2
2017,Trim 3,agosto,28,HL1013,357,Belo Horizonte,4
2017,Trim 3,agosto,28,HL1015,747,Campinas,6
2017,Trim 3,agosto,28,HL1015,378,Porto Alegre,2
2017,Trim 3,agosto,28,HL1015,775,Salvador,3
2017,Trim 3,agosto,28,HL1015,235,São Paulo,4
2017,Trim 3,agosto,28,HL1018,357,Belo Horizonte,5
2017,Trim 3,agosto,28,HL1018,373,Recife,3
2017,Trim 3,agosto,28,HL1018,646,Salvador,3
2017,Trim 3,agosto,28,HL1019,133,Fortaleza,5
2017,Trim 3,agosto,28,HL1023,39,Recife,3
2017,Trim 3,agosto,28,HL1024,594,Salvador,1
2017,Trim 3,agosto,29,HL1001,112,Porto Alegre,5
2017,Trim 3,agosto,29,HL1001,164,Salvador,2
2017,Trim 3,agosto,29,HL1001,224,São Paulo,4
2017,Trim 3,agosto,29,HL1003,28,Rio de Janeiro,3
2017,Trim 3,agosto,29,HL1003,792,Salvador,5
2017,Trim 3,agosto,29,HL1007,619,Curitiba,5
2017,Trim 3,agosto,29,HL1007,617,São Paulo,5
2017,Trim 3,agosto,29,HL1009,221,Porto Alegre,2
2017,Trim 3,agosto,29,HL1015,344,Guarulhos,5
2017,Trim 3,agosto,29,HL1018,422,Campinas,3
2017,Trim 3,agosto,29,HL1018,539,Goiânia,1
2017,Trim 3,agosto,29,HL1018,305,Porto Alegre,3
2017,Trim 3,agosto,29,HL1018,600,Recife,7
2017,Trim 3,agosto,29,HL1020,802,Fortaleza,5
2017,Trim 3,agosto,29,HL1020,356,Guarulhos,3
2017,Trim 3,agosto,29,HL1020,484,São Paulo,5
2017,Trim 3,agosto,29,HL1023,683,São Paulo,3
2017,Trim 3,agosto,29,HL1024,38,Porto Alegre,5
2017,Trim 3,agosto,30,HL1001,1019,Niterói,5
2017,Trim 3,agosto,30,HL1001,576,Nova Iguaçu,5
2017,Trim 3,agosto,30,HL1001,221,Porto Alegre,1
2017,Trim 3,agosto,30,HL1001,450,São Paulo,3
2017,Trim 3,agosto,30,HL1002,190,Belo Horizonte,5
2017,Trim 3,agosto,30,HL1003,244,Recife,5
2017,Trim 3,agosto,30,HL1008,212,Guarulhos,2
2017,Trim 3,agosto,30,HL1008,112,Porto Alegre,2
2017,Trim 3,agosto,30,HL1009,504,Fortaleza,2
2017,Trim 3,agosto,30,HL1009,492,Porto Alegre,7
2017,Trim 3,agosto,30,HL1015,103,Goiânia,2
2017,Trim 3,agosto,30,HL1015,781,Recife,7
2017,Trim 3,agosto,30,HL1021,541,São Paulo,1
2017,Trim 3,agosto,30,HL1023,463,Goiânia,3
2017,Trim 3,agosto,31,HL1001,637,Curitiba,1
2017,Trim 3,agosto,31,HL1001,1069,Fortaleza,4
2017,Trim 3,agosto,31,HL1001,83,Guarulhos,1
2017,Trim 3,agosto,31,HL1002,380,Recife,3
2017,Trim 3,agosto,31,HL1002,140,São Paulo,4
2017,Trim 3,agosto,31,HL1005,295,Belo Horizonte,4
2017,Trim 3,agosto,31,HL1007,243,Campinas,2
2017,Trim 3,agosto,31,HL1008,624,Porto Alegre,5
2017,Trim 3,agosto,31,HL1009,471,Fortaleza,4
2017,Trim 3,agosto,31,HL1012,154,Belo Horizonte,1
2017,Trim 3,agosto,31,HL1015,557,Fortaleza,3
2017,Trim 3,agosto,31,HL1015,164,Salvador,5
2017,Trim 3,agosto,31,HL1015,650,São Paulo,3
2017,Trim 3,agosto,31,HL1018,1440,Rio de Janeiro,6
2017,Trim 3,agosto,31,HL1018,316,São Paulo,5
2017,Trim 3,agosto,31,HL1019,494,Recife,2
2017,Trim 3,agosto,31,HL1019,559,Salvador,1
2017,Trim 3,agosto,31,HL1020,442,Curitiba,4
2017,Trim 3,agosto,31,HL1020,462,Rio de Janeiro,1
2017,Trim 3,agosto,31,HL1021,550,Belo Horizonte,2
2017,Trim 3,agosto,31,HL1021,298,Rio de Janeiro,3
2017,Trim 3,agosto,31,HL1022,325,Rio de Janeiro,1
2017,Trim 3,agosto,31,HL1023,740,Fortaleza,2
2017,Trim 3,agosto,31,HL1024,476,Rio de Janeiro,2
2017,Trim 3,setembro,1,HL1001,214,Guarulhos,4
2017,Trim 3,setembro,1,HL1001,816,Porto Alegre,5
2017,Trim 3,setembro,1,HL1001,1237,Salvador,5
2017,Trim 3,setembro,1,HL1002,80,Belo Horizonte,3
2017,Trim 3,setembro,1,HL1002,262,Campinas,5
2017,Trim 3,setembro,1,HL1002,789,Curitiba,1
2017,Trim 3,setembro,1,HL1003,18,Belo Horizonte,1
2017,Trim 3,setembro,1,HL1004,729,Recife,5
2017,Trim 3,setembro,1,HL1008,815,Goiânia,1
2017,Trim 3,setembro,1,HL1008,572,Rio de Janeiro,1
2017,Trim 3,setembro,1,HL1009,133,Fortaleza,4
2017,Trim 3,setembro,1,HL1010,583,Salvador,4
2017,Trim 3,setembro,1,HL1012,326,Rio de Janeiro,2
2017,Trim 3,setembro,1,HL1013,343,Curitiba,4
2017,Trim 3,setembro,1,HL1014,268,Recife,1
2017,Trim 3,setembro,1,HL1015,230,Porto Alegre,3
2017,Trim 3,setembro,1,HL1019,572,Rio de Janeiro,2
2017,Trim 3,setembro,1,HL1021,563,Campinas,2
2017,Trim 3,setembro,1,HL1021,339,Guarulhos,3
2017,Trim 3,setembro,1,HL1023,720,Curitiba,2
2017,Trim 3,setembro,2,HL1001,5,Recife,4
2017,Trim 3,setembro,2,HL1001,787,Salvador,2
2017,Trim 3,setembro,2,HL1002,712,Salvador,3
2017,Trim 3,setembro,2,HL1004,80,Belo Horizonte,3
2017,Trim 3,setembro,2,HL1005,380,Recife,5
2017,Trim 3,setembro,2,HL1005,448,Salvador,4
2017,Trim 3,setembro,2,HL1007,448,Salvador,4
2017,Trim 3,setembro,2,HL1009,167,Guarulhos,2
2017,Trim 3,setembro,2,HL1009,323,Porto Alegre,2
2017,Trim 3,setembro,2,HL1009,545,Rio de Janeiro,1
2017,Trim 3,setembro,2,HL1012,194,Rio de Janeiro,3
2017,Trim 3,setembro,2,HL1013,534,Rio de Janeiro,5
2017,Trim 3,setembro,2,HL1014,23,Belo Horizonte,4
2017,Trim 3,setembro,2,HL1015,381,Niterói,2
2017,Trim 3,setembro,2,HL1015,698,São Paulo,2
2017,Trim 3,setembro,2,HL1018,815,Recife,8
2017,Trim 3,setembro,2,HL1021,54,Salvador,3
2017,Trim 3,setembro,2,HL1022,25,Nova Iguaçu,3
2017,Trim 3,setembro,2,HL1023,795,Porto Alegre,4
2017,Trim 3,setembro,2,HL1023,53,São Paulo,1
2017,Trim 3,setembro,3,HL1001,417,Guarulhos,3
2017,Trim 3,setembro,3,HL1005,383,Belo Horizonte,2
2017,Trim 3,setembro,3,HL1005,191,Campinas,3
2017,Trim 3,setembro,3,HL1005,443,Rio de Janeiro,5
2017,Trim 3,setembro,3,HL1007,41,Guarulhos,4
2017,Trim 3,setembro,3,HL1008,133,Fortaleza,1
2017,Trim 3,setembro,3,HL1008,572,Rio de Janeiro,1
2017,Trim 3,setembro,3,HL1009,808,Porto Alegre,5
2017,Trim 3,setembro,3,HL1015,775,Salvador,3
2017,Trim 3,setembro,3,HL1015,314,São Paulo,3
2017,Trim 3,setembro,3,HL1018,594,Salvador,4
2017,Trim 3,setembro,3,HL1019,406,São Paulo,2
2017,Trim 3,setembro,3,HL1021,376,Recife,3
2017,Trim 3,setembro,3,HL1023,27,Recife,3
2017,Trim 3,setembro,3,HL1023,407,Rio de Janeiro,2
2017,Trim 3,setembro,3,HL1024,651,Belo Horizonte,4
2017,Trim 3,setembro,3,HL1024,25,Nova Iguaçu,3
2017,Trim 3,setembro,4,HL1001,805,Recife,3
2017,Trim 3,setembro,4,HL1001,594,Salvador,5
2017,Trim 3,setembro,4,HL1003,177,Goiânia,3
2017,Trim 3,setembro,4,HL1004,217,Curitiba,3
2017,Trim 3,setembro,4,HL1005,373,Recife,3
2017,Trim 3,setembro,4,HL1006,85,Curitiba,3
2017,Trim 3,setembro,4,HL1006,652,Rio de Janeiro,3
2017,Trim 3,setembro,4,HL1007,264,Salvador,4
2017,Trim 3,setembro,4,HL1008,650,São Paulo,3
2017,Trim 3,setembro,4,HL1009,616,Recife,2
2017,Trim 3,setembro,4,HL1010,655,Nova Iguaçu,4
2017,Trim 3,setembro,4,HL1012,622,São Paulo,5
2017,Trim 3,setembro,4,HL1013,588,Porto Alegre,3
2017,Trim 3,setembro,4,HL1013,373,Recife,2
2017,Trim 3,setembro,4,HL1014,111,São Paulo,1
2017,Trim 3,setembro,4,HL1015,169,Recife,3
2017,Trim 3,setembro,4,HL1015,593,Salvador,4
2017,Trim 3,setembro,4,HL1015,49,São Paulo,2
2017,Trim 3,setembro,4,HL1018,183,Fortaleza,5
2017,Trim 3,setembro,4,HL1018,496,São Paulo,5
2017,Trim 3,setembro,4,HL1019,340,Guarulhos,1
2017,Trim 3,setembro,4,HL1020,303,São Paulo,2
2017,Trim 3,setembro,4,HL1021,783,Belo Horizonte,1
2017,Trim 3,setembro,4,HL1021,158,Recife,1
2017,Trim 3,setembro,5,HL1001,478,Curitiba,3
2017,Trim 3,setembro,5,HL1001,597,Recife,1
2017,Trim 3,setembro,5,HL1001,105,São Paulo,3
2017,Trim 3,setembro,5,HL1002,347,Campinas,1
2017,Trim 3,setembro,5,HL1004,316,São Paulo,3
2017,Trim 3,setembro,5,HL1005,615,Goiânia,1
2017,Trim 3,setembro,5,HL1005,479,São Paulo,8
2017,Trim 3,setembro,5,HL1008,601,Fortaleza,4
2017,Trim 3,setembro,5,HL1009,545,Rio de Janeiro,1
2017,Trim 3,setembro,5,HL1010,698,São Paulo,1
2017,Trim 3,setembro,5,HL1013,336,Recife,6
2017,Trim 3,setembro,5,HL1015,627,Nova Iguaçu,1
2017,Trim 3,setembro,5,HL1017,769,Salvador,4
2017,Trim 3,setembro,5,HL1018,215,Fortaleza,1
2017,Trim 3,setembro,5,HL1018,597,Recife,2
2017,Trim 3,setembro,5,HL1018,148,Rio de Janeiro,4
2017,Trim 3,setembro,5,HL1018,69,São Paulo,1
2017,Trim 3,setembro,5,HL1019,3,Rio de Janeiro,3
2017,Trim 3,setembro,5,HL1020,400,São Paulo,4
2017,Trim 3,setembro,5,HL1021,104,São Paulo,5
2017,Trim 3,setembro,5,HL1023,558,Rio de Janeiro,4
2017,Trim 3,setembro,5,HL1023,209,São Paulo,1
2017,Trim 3,setembro,5,HL1024,144,Recife,4
2017,Trim 3,setembro,6,HL1001,775,Salvador,4
2017,Trim 3,setembro,6,HL1002,114,São Paulo,2
2017,Trim 3,setembro,6,HL1003,412,Curitiba,3
2017,Trim 3,setembro,6,HL1007,64,Porto Alegre,5
2017,Trim 3,setembro,6,HL1009,599,Fortaleza,5
2017,Trim 3,setembro,6,HL1011,429,São Paulo,1
2017,Trim 3,setembro,6,HL1012,338,Curitiba,3
2017,Trim 3,setembro,6,HL1013,491,Guarulhos,2
2017,Trim 3,setembro,6,HL1018,165,Recife,5
2017,Trim 3,setembro,6,HL1018,3,Rio de Janeiro,1
2017,Trim 3,setembro,6,HL1021,264,Salvador,5
2017,Trim 3,setembro,6,HL1023,402,Nova Iguaçu,3
2017,Trim 3,setembro,6,HL1023,718,São Paulo,4
2017,Trim 3,setembro,6,HL1024,267,Porto Alegre,5
2017,Trim 3,setembro,6,HL1024,232,Salvador,5
2017,Trim 3,setembro,7,HL1001,670,Campinas,1
2017,Trim 3,setembro,7,HL1001,305,Porto Alegre,5
2017,Trim 3,setembro,7,HL1002,21,Belo Horizonte,3
2017,Trim 3,setembro,7,HL1003,475,Belo Horizonte,3
2017,Trim 3,setembro,7,HL1004,793,Campinas,3
2017,Trim 3,setembro,7,HL1005,458,Fortaleza,3
2017,Trim 3,setembro,7,HL1006,746,Porto Alegre,1
2017,Trim 3,setembro,7,HL1007,303,São Paulo,3
2017,Trim 3,setembro,7,HL1009,737,São Paulo,2
2017,Trim 3,setembro,7,HL1014,735,Fortaleza,4
2017,Trim 3,setembro,7,HL1015,248,Rio de Janeiro,1
2017,Trim 3,setembro,7,HL1018,325,Rio de Janeiro,4
2017,Trim 3,setembro,7,HL1024,674,Goiânia,4
2017,Trim 3,setembro,8,HL1001,426,Fortaleza,2
2017,Trim 3,setembro,8,HL1001,140,São Paulo,5
2017,Trim 3,setembro,8,HL1002,17,Goiânia,4
2017,Trim 3,setembro,8,HL1002,424,São Paulo,3
2017,Trim 3,setembro,8,HL1005,80,Belo Horizonte,3
2017,Trim 3,setembro,8,HL1005,118,Niterói,3
2017,Trim 3,setembro,8,HL1005,114,São Paulo,2
2017,Trim 3,setembro,8,HL1006,728,São Paulo,4
2017,Trim 3,setembro,8,HL1007,637,Curitiba,1
2017,Trim 3,setembro,8,HL1007,1097,Recife,7
2017,Trim 3,setembro,8,HL1009,781,Fortaleza,5
2017,Trim 3,setembro,8,HL1010,160,São Paulo,5
2017,Trim 3,setembro,8,HL1012,889,Rio de Janeiro,7
2017,Trim 3,setembro,8,HL1015,116,Goiânia,2
2017,Trim 3,setembro,8,HL1015,306,Guarulhos,5
2017,Trim 3,setembro,8,HL1015,380,Recife,2
2017,Trim 3,setembro,8,HL1015,641,São Paulo,1
2017,Trim 3,setembro,8,HL1018,720,Curitiba,5
2017,Trim 3,setembro,8,HL1018,255,Fortaleza,3
2017,Trim 3,setembro,8,HL1018,282,Nova Iguaçu,1
2017,Trim 3,setembro,8,HL1018,331,Rio de Janeiro,2
2017,Trim 3,setembro,8,HL1019,818,Fortaleza,3
2017,Trim 3,setembro,8,HL1020,144,Recife,5
2017,Trim 3,setembro,8,HL1023,1079,São Paulo,5
2017,Trim 3,setembro,9,HL1001,52,Rio de Janeiro,1
2017,Trim 3,setembro,9,HL1001,406,São Paulo,4
2017,Trim 3,setembro,9,HL1002,635,Campinas,4
2017,Trim 3,setembro,9,HL1003,470,Belo Horizonte,2
2017,Trim 3,setembro,9,HL1005,168,Salvador,3
2017,Trim 3,setembro,9,HL1007,547,Recife,1
2017,Trim 3,setembro,9,HL1008,92,Rio de Janeiro,1
2017,Trim 3,setembro,9,HL1009,104,São Paulo,5
2017,Trim 3,setembro,9,HL1012,428,Porto Alegre,1
2017,Trim 3,setembro,9,HL1015,475,Belo Horizonte,5
2017,Trim 3,setembro,9,HL1015,86,Campinas,3
2017,Trim 3,setembro,9,HL1018,638,Campinas,3
2017,Trim 3,setembro,9,HL1018,525,Porto Alegre,1
2017,Trim 3,setembro,9,HL1019,507,Fortaleza,3
2017,Trim 3,setembro,9,HL1021,1129,Porto Alegre,8
2017,Trim 3,setembro,9,HL1023,699,Curitiba,5
2017,Trim 3,setembro,9,HL1023,583,Salvador,1
2017,Trim 3,setembro,9,HL1024,443,Rio de Janeiro,1
2017,Trim 3,setembro,10,HL1001,416,Porto Alegre,5
2017,Trim 3,setembro,10,HL1001,52,Rio de Janeiro,5
2017,Trim 3,setembro,10,HL1001,53,São Paulo,1
2017,Trim 3,setembro,10,HL1003,793,Campinas,4
2017,Trim 3,setembro,10,HL1003,160,São Paulo,4
2017,Trim 3,setembro,10,HL1005,557,Fortaleza,3
2017,Trim 3,setembro,10,HL1005,335,Recife,1
2017,Trim 3,setembro,10,HL1005,787,Salvador,1
2017,Trim 3,setembro,10,HL1007,288,Fortaleza,3
2017,Trim 3,setembro,10,HL1007,342,Recife,2
2017,Trim 3,setembro,10,HL1007,53,São Paulo,3
2017,Trim 3,setembro,10,HL1008,1014,Recife,8
2017,Trim 3,setembro,10,HL1009,732,Campinas,4
2017,Trim 3,setembro,10,HL1010,609,Fortaleza,3
2017,Trim 3,setembro,10,HL1014,665,São Paulo,5
2017,Trim 3,setembro,10,HL1018,209,São Paulo,5
2017,Trim 3,setembro,10,HL1020,445,Fortaleza,4
2017,Trim 3,setembro,10,HL1020,443,Rio de Janeiro,1
2017,Trim 3,setembro,10,HL1020,408,São Paulo,1
